36.081385,132.89651
31.270535,0.26727
5.612659,6.41447
11.49259,-0.26727
4.276314,-6.41447
6.1472,5.34539
14.96709,0.26727
4.81086,-7.21628
2.93997,-7.48354
-0.26727,-14.16529
-4.81086,-5.87993
-21.9161,-0.26727
-17.90706,-25.657873
-13.363477,25.390603
-22.18337,0.26727
1.336347,29.66692 
